timestamp,datapath,rx-pkts,rx-bytes,rx-error,rx_dropped,tx-pkts,tx-bytes,tx-error,tx_dropped,duration_nsec,label
1694616380.032729,2,0,0,0,363,0,0,0,0,685,0
1694616380.033215,5,767434,36693966292,0,0,445141,29398078,0,0,686,0
1694616380.033215,5,1333484,67559539578,0,0,631105,41679170,0,0,686,0
1694616380.033215,5,630105,32591713600,0,0,257932,17047236,0,0,686,0
1694616380.033215,5,2905663,191829994,0,0,5588952,273357127692,0,0,686,0
1694616380.033215,5,2858216,136511935840,0,0,1573041,103847134,0,0,686,0
1694616380.033215,5,0,0,0,366,0,0,0,0,686,0
1694616380.033862,3,1475424,68674244622,0,0,876478,57875952,0,0,686,0
1694616380.033862,3,833714,40001999240,0,0,401222,26501308,0,0,686,0
1694616380.033862,3,365441,20486064384,0,0,94781,6271486,0,0,686,0
1694616380.033862,3,5412362,357265340,0,0,10534090,515446338328,0,0,686,0
1694616380.033862,3,7861119,386284182630,0,0,4042751,266882678,0,0,686,0
1694616380.033862,3,0,0,0,366,0,0,0,0,686,0
1694616390.039221,6,1112981,48674526304,0,0,735787,48582978,0,0,696,0
1694616390.039221,6,740828,36733348650,0,0,349235,23066018,0,0,696,0
1694616390.039221,6,1004806,51104099104,0,0,489298,32315440,0,0,696,0
1694616390.039221,6,1573067,103849514,0,0,2858240,136511938136,0,0,696,0
1694616390.039221,6,0,0,0,368,0,0,0,0,696,0
1694616390.040075,4,358147,18463927156,0,0,147177,9732718,0,0,696,0
1694616390.040075,4,369182,21042204030,0,0,84831,5615022,0,0,696,0
1694616390.040075,4,1545905,73421025002,0,0,907411,59919698,0,0,696,0
1694616390.040075,4,4042778,266885084,0,0,7861420,386284603646,0,0,696,0
1694616390.040075,4,5589267,273357550080,0,0,2905704,191833772,0,0,696,0
1694616390.040075,4,0,0,0,368,0,0,0,0,696,0
1694616390.040763,2,383024,20883607686,0,0,113841,7532762,0,0,695,0
1694616390.040763,2,131,12134,0,0,501,45470,0,0,696,0
1694616390.040763,2,271120,13700181380,0,0,91266,6043420,0,0,696,0
1694616390.040763,2,5615679,370676362,0,0,11187584,550030458940,0,0,696,0
1694616390.040763,2,10534380,515446758322,0,0,5412378,357266724,0,0,696,0
1694616390.040763,2,0,0,0,365,0,0,0,0,695,0
1694616390.041769,1,6168087,407120586,0,0,12749742,633872152340,0,0,696,0
1694616390.041769,1,799159,42106990214,0,0,316450,20902196,0,0,696,0
1694616390.041769,1,764149,41734811270,0,0,237945,15725406,0,0,696,0
1694616390.041769,1,11187584,550030458940,0,0,5615679,370676362,0,0,696,0
1694616390.041769,1,0,0,0,360,0,0,0,0,696,0
1694616390.048724,5,767445,36693967314,0,0,445154,29399184,0,0,696,0
1694616390.048724,5,1333493,67559540460,0,0,631116,41680136,0,0,696,0
1694616390.048724,5,630394,32592133552,0,0,257947,17048578,0,0,696,0
1694616390.048724,5,2905704,191833772,0,0,5589267,273357550080,0,0,696,0
1694616390.048724,5,2858240,136511938136,0,0,1573067,103849514,0,0,696,0
1694616390.048724,5,0,0,0,368,0,0,0,0,696,0
1694616390.049211,3,1475435,68674245644,0,0,876491,57877058,0,0,696,0
1694616390.049211,3,833714,40001999240,0,0,401224,26501392,0,0,696,0
1694616390.049211,3,365441,20486064384,0,0,94783,6271570,0,0,696,0
1694616390.049211,3,5412378,357266724,0,0,10534380,515446758322,0,0,696,0
1694616390.049211,3,7861420,386284603646,0,0,4042778,266885084,0,0,696,0
1694616390.049211,3,0,0,0,368,0,0,0,0,696,0
1694616400.025376,1,6216228,410298384,0,0,12892102,641038372842,0,0,706,0
1694616400.025376,1,799159,42106990214,0,0,316450,20902196,0,0,706,0
1694616400.025376,1,764159,41734812194,0,0,237955,15726330,0,0,706,0
1694616400.025376,1,11329954,557196680366,0,0,5663830,373855084,0,0,706,0
1694616400.025376,1,0,0,0,360,0,0,0,0,706,0
1694616400.036902,2,383024,20883607686,0,0,113841,7532762,0,0,705,0
1694616400.036902,2,141,13114,0,0,511,46450,0,0,705,0
1694616400.036902,2,413490,20866402862,0,0,139417,9222198,0,0,706,0
1694616400.036902,2,5663830,373855084,0,0,11329954,557196680366,0,0,706,0
1694616400.036902,2,10534390,515446759246,0,0,5412388,357267648,0,0,705,0
1694616400.036902,2,0,0,0,365,0,0,0,0,705,0
1694616400.037522,4,358147,18463927156,0,0,147177,9732718,0,0,706,0
1694616400.037522,4,369182,21042204030,0,0,84831,5615022,0,0,706,0
1694616400.037522,4,1545915,73421025982,0,0,907421,59920678,0,0,706,0
1694616400.037522,4,4042798,266886988,0,0,7861440,386284605550,0,0,706,0
1694616400.037522,4,5589297,273357552964,0,0,2905734,191836656,0,0,706,0
1694616400.037522,4,0,0,0,368,0,0,0,0,706,0
1694616400.037965,3,1475445,68674246624,0,0,876501,57878038,0,0,706,0
1694616400.037965,3,833714,40001999240,0,0,401224,26501392,0,0,706,0
1694616400.037965,3,365441,20486064384,0,0,94783,6271570,0,0,706,0
1694616400.037965,3,5412388,357267648,0,0,10534390,515446759246,0,0,706,0
1694616400.037965,3,7861440,386284605550,0,0,4042798,266886988,0,0,706,0
1694616400.037965,3,0,0,0,368,0,0,0,0,706,0
1694616400.038621,5,767455,36693968294,0,0,445164,29400164,0,0,706,0
1694616400.038621,5,1333503,67559541440,0,0,631126,41681116,0,0,706,0
1694616400.038621,5,630404,32592134532,0,0,257957,17049558,0,0,706,0
1694616400.038621,5,2905734,191836656,0,0,5589297,273357552964,0,0,706,0
1694616400.038621,5,2858260,136511940040,0,0,1573087,103851418,0,0,706,0
1694616400.038621,5,0,0,0,368,0,0,0,0,706,0
1694616400.038848,6,1112991,48674527284,0,0,735797,48583958,0,0,706,0
1694616400.038848,6,740828,36733348650,0,0,349235,23066018,0,0,706,0
1694616400.038848,6,1004816,51104100028,0,0,489308,32316364,0,0,706,0
1694616400.038848,6,1573087,103851418,0,0,2858260,136511940040,0,0,706,0
1694616400.038848,6,0,0,0,368,0,0,0,0,706,0
1694616410.030523,1,6325616,417518688,0,0,13154148,654548986030,0,0,716,0
1694616410.030523,1,799159,42106990214,0,0,316451,20902238,0,0,716,0
1694616410.030523,1,764169,41734813174,0,0,237966,15727352,0,0,716,0
1694616410.030523,1,11592010,570707294534,0,0,5773228,381076368,0,0,716,0
1694616410.030523,1,0,0,0,361,0,0,0,0,716,0
1694616410.053741,6,1113003,48674528348,0,0,735810,48585064,0,0,716,0
1694616410.053741,6,740828,36733348650,0,0,349236,23066060,0,0,716,0
1694616410.053741,6,1004826,51104101008,0,0,489319,32317386,0,0,716,0
1694616410.053741,6,1573110,103853504,0,0,2858282,136511942084,0,0,716,0
1694616410.053741,6,0,0,0,369,0,0,0,0,716,0
1694616410.054806,4,358147,18463927156,0,0,147178,9732760,0,0,716,0
1694616410.054806,4,630936,34552373006,0,0,194225,12835818,0,0,716,0
1694616410.054806,4,1545925,73421026906,0,0,907432,59921644,0,0,716,0
1694616410.054806,4,4152198,274108428,0,0,8123205,399794775476,0,0,716,0
1694616410.054806,4,5589331,273357556072,0,0,2905768,191839764,0,0,716,0
1694616410.054806,4,0,0,0,369,0,0,0,0,716,0
1694616410.055705,3,1475450,68674247058,0,0,876507,57878514,0,0,716,0
1694616410.055705,3,833714,40001999240,0,0,401225,26501434,0,0,716,0
1694616410.055705,3,365441,20486064384,0,0,94784,6271612,0,0,716,0
1694616410.055705,3,5521783,364488654,0,0,10796150,528956928738,0,0,716,0
1694616410.055705,3,8123205,399794775476,0,0,4152198,274108428,0,0,716,0
1694616410.055705,3,0,0,0,369,0,0,0,0,716,0
1694616410.057499,2,383024,20883607686,0,0,113842,7532804,0,0,715,0
1694616410.057499,2,151,14094,0,0,522,47472,0,0,715,0
1694616410.057499,2,413796,20866848518,0,0,139431,9223498,0,0,716,0
1694616410.057499,2,5773228,381076368,0,0,11592010,570707294534,0,0,716,0
1694616410.057499,2,10796150,528956928738,0,0,5521783,364488654,0,0,715,0
1694616410.057499,2,0,0,0,366,0,0,0,0,715,0
1694616410.058038,5,767460,36693968728,0,0,445170,29400640,0,0,716,0
1694616410.058038,5,1333524,67559543274,0,0,631147,41682950,0,0,716,0
1694616410.058038,5,630414,32592135456,0,0,257968,17050524,0,0,716,0
1694616410.058038,5,2905768,191839764,0,0,5589331,273357556072,0,0,716,0
1694616410.058038,5,2858282,136511942084,0,0,1573110,103853504,0,0,716,0
1694616410.058038,5,0,0,0,369,0,0,0,0,716,0
1694616420.031189,1,6404801,422745030,0,0,13278541,660640556636,0,0,726,0
1694616420.031189,1,799159,42106990214,0,0,316451,20902238,0,0,726,0
1694616420.031189,1,764180,41734814196,0,0,237977,15728374,0,0,726,0
1694616420.031189,1,11716414,576798866162,0,0,5852424,386303732,0,0,726,0
1694616420.031189,1,0,0,0,361,0,0,0,0,726,0
1694616420.044528,5,767460,36693968728,0,0,445170,29400640,0,0,726,0
1694616420.044528,5,1333544,67559545234,0,0,631167,41684910,0,0,726,0
1694616420.044528,5,630425,32592136478,0,0,257979,17051546,0,0,726,0
1694616420.044528,5,2905800,191842788,0,0,5589363,273357559096,0,0,726,0
1694616420.044528,5,2858303,136511944086,0,0,1573131,103855506,0,0,726,0
1694616420.044528,5,0,0,0,369,0,0,0,0,725,0
1694616420.045112,2,383024,20883607686,0,0,113842,7532804,0,0,725,0
1694616420.045112,2,160,14976,0,0,531,48354,0,0,725,0
1694616420.045112,2,413805,20866849400,0,0,139440,9224380,0,0,725,0
1694616420.045112,2,5852424,386303732,0,0,11716414,576798866162,0,0,725,0
1694616420.045112,2,10920554,535048500366,0,0,5600979,369716018,0,0,725,0
1694616420.045112,2,0,0,0,366,0,0,0,0,725,0
1694616420.04547,3,1475450,68674247058,0,0,876507,57878514,0,0,726,0
1694616420.04547,3,833714,40001999240,0,0,401225,26501434,0,0,726,0
1694616420.04547,3,365441,20486064384,0,0,94784,6271612,0,0,726,0
1694616420.04547,3,5600979,369716018,0,0,10920554,535048500366,0,0,726,0
1694616420.04547,3,8247609,405886347104,0,0,4231394,279335792,0,0,726,0
1694616420.04547,3,0,0,0,369,0,0,0,0,726,0
1694616420.04596,4,358147,18463927156,0,0,147178,9732760,0,0,726,0
1694616420.04596,4,755339,40643944592,0,0,273420,18063140,0,0,726,0
1694616420.04596,4,1545936,73421027928,0,0,907443,59922666,0,0,726,0
1694616420.04596,4,4231394,279335792,0,0,8247609,405886347104,0,0,726,0
1694616420.04596,4,5589363,273357559096,0,0,2905800,191842788,0,0,726,0
1694616420.04596,4,0,0,0,369,0,0,0,0,726,0
1694616420.046222,6,1113013,48674529328,0,0,735820,48586044,0,0,726,0
1694616420.046222,6,740828,36733348650,0,0,349236,23066060,0,0,726,0
1694616420.046222,6,1004837,51104102030,0,0,489330,32318408,0,0,726,0
1694616420.046222,6,1573131,103855506,0,0,2858303,136511944086,0,0,726,0
1694616420.046222,6,0,0,0,369,0,0,0,0,726,0
1694616430.051066,4,358147,18463927156,0,0,147179,9732802,0,0,736,0
1694616430.051066,4,755659,40644408632,0,0,273436,18064652,0,0,736,0
1694616430.051066,4,1545946,73421028908,0,0,907454,59923688,0,0,736,0
1694616430.051066,4,4231409,279337262,0,0,8247928,405886811102,0,0,736,0
1694616430.051066,4,5589394,273357562078,0,0,2905832,191845812,0,0,736,0
1694616430.051066,4,0,0,0,370,0,0,0,0,736,0
1694616430.052161,1,6546926,432125864,0,0,13575548,675424110950,0,0,736,0
1694616430.052161,1,1095861,56890081974,0,0,458581,30283394,0,0,736,0
1694616430.052161,1,764190,41734815176,0,0,237988,15729396,0,0,736,0
1694616430.052161,1,11716742,576799330930,0,0,5852447,386305930,0,0,736,0
1694616430.052161,1,0,0,0,362,0,0,0,0,736,0
1694616430.067585,6,1113017,48674529720,0,0,735825,48586478,0,0,736,0
1694616430.067585,6,740828,36733348650,0,0,349237,23066102,0,0,736,0
1694616430.067585,6,1004847,51104103010,0,0,489341,32319430,0,0,736,0
1694616430.067585,6,1573146,103856920,0,0,2858317,136511945458,0,0,736,0
1694616430.067585,6,0,0,0,370,0,0,0,0,736,0
1694616430.068071,5,767460,36693968728,0,0,445171,29400682,0,0,736,0
1694616430.068071,5,1333559,67559546648,0,0,631183,41686366,0,0,736,0
1694616430.068071,5,630435,32592137458,0,0,257990,17052568,0,0,736,0
1694616430.068071,5,2905832,191845812,0,0,5589394,273357562078,0,0,736,0
1694616430.068071,5,2858317,136511945458,0,0,1573146,103856920,0,0,736,0
1694616430.068071,5,0,0,0,370,0,0,0,0,735,0
1694616430.068728,2,383024,20883607686,0,0,113843,7532846,0,0,735,0
1694616430.068728,2,171,15998,0,0,543,49418,0,0,735,0
1694616430.068728,2,413816,20866850422,0,0,139452,9225444,0,0,735,0
1694616430.068728,2,5852447,386305930,0,0,11716742,576799330930,0,0,735,0
1694616430.068728,2,10920882,535048965134,0,0,5601002,369718216,0,0,735,0
1694616430.068728,2,0,0,0,367,0,0,0,0,735,0
1694616430.069356,3,1475450,68674247058,0,0,876508,57878556,0,0,736,0
1694616430.069356,3,833714,40001999240,0,0,401226,26501476,0,0,736,0
1694616430.069356,3,365450,20486065154,0,0,94793,6272382,0,0,736,0
1694616430.069356,3,5601002,369718216,0,0,10920882,535048965134,0,0,736,0
1694616430.069356,3,8247928,405886811102,0,0,4231409,279337262,0,0,736,0
1694616430.069356,3,0,0,0,370,0,0,0,0,736,0
1694616440.039119,1,6588333,434859062,0,0,13721996,683543086676,0,0,746,0
1694616440.039119,1,1242319,65009058680,0,0,499998,33017572,0,0,746,0
1694616440.039119,1,764199,41734816058,0,0,237997,15730278,0,0,746,0
1694616440.039119,1,11716761,576799332792,0,0,5852466,386307792,0,0,746,0
1694616440.039119,1,0,0,0,362,0,0,0,0,746,0
1694616440.039473,4,358147,18463927156,0,0,147179,9732802,0,0,746,0
1694616440.039473,4,755668,40644409514,0,0,273445,18065534,0,0,746,0
1694616440.039473,4,1545956,73421029888,0,0,907464,59924668,0,0,746,0
1694616440.039473,4,4231418,279338144,0,0,8247937,405886811984,0,0,746,0
1694616440.039473,4,5589422,273357564822,0,0,2905860,191848556,0,0,746,0
1694616440.039473,4,0,0,0,370,0,0,0,0,746,0
1694616440.039654,6,1113017,48674529720,0,0,735825,48586478,0,0,746,0
1694616440.039654,6,740828,36733348650,0,0,349237,23066102,0,0,746,0
1694616440.039654,6,1004856,51104103892,0,0,489350,32320312,0,0,746,0
1694616440.039654,6,1573155,103857802,0,0,2858326,136511946340,0,0,746,0
1694616440.039654,6,0,0,0,370,0,0,0,0,746,0
1694616440.044352,5,767460,36693968728,0,0,445171,29400682,0,0,746,0
1694616440.044352,5,1333568,67559547530,0,0,631192,41687248,0,0,746,0
1694616440.044352,5,630445,32592138438,0,0,258000,17053548,0,0,746,0
1694616440.044352,5,2905860,191848556,0,0,5589422,273357564822,0,0,746,0
1694616440.044352,5,2858326,136511946340,0,0,1573155,103857802,0,0,746,0
1694616440.044352,5,0,0,0,370,0,0,0,0,745,0
1694616440.04569,3,1475450,68674247058,0,0,876508,57878556,0,0,746,0
1694616440.04569,3,833714,40001999240,0,0,401226,26501476,0,0,746,0
1694616440.04569,3,365460,20486066134,0,0,94803,6273362,0,0,746,0
1694616440.04569,3,5601021,369720078,0,0,10920901,535048966996,0,0,746,0
1694616440.04569,3,8247937,405886811984,0,0,4231418,279338144,0,0,746,0
1694616440.04569,3,0,0,0,370,0,0,0,0,746,0
1694616440.046297,2,383024,20883607686,0,0,113843,7532846,0,0,745,0
1694616440.046297,2,182,17020,0,0,554,50440,0,0,745,0
1694616440.046297,2,413827,20866851444,0,0,139463,9226466,0,0,745,0
1694616440.046297,2,5852466,386307792,0,0,11716761,576799332792,0,0,745,0
1694616440.046297,2,10920901,535048966996,0,0,5601021,369720078,0,0,745,0
1694616440.046297,2,0,0,0,367,0,0,0,0,745,0
1694616450.040401,1,6669908,440244488,0,0,13988481,697558478462,0,0,756,0
1694616450.040401,1,1242648,65009540526,0,0,500010,33018732,0,0,756,0
1694616450.040401,1,764205,41734816590,0,0,238003,15730810,0,0,756,0
1694616450.040401,1,11982941,590814245028,0,0,5934053,391694354,0,0,756,0
1694616450.040401,1,0,0,0,362,0,0,0,0,756,0
1694616450.040851,6,1113017,48674529720,0,0,735825,48586478,0,0,756,0
1694616450.040851,6,740837,36733349420,0,0,349246,23066872,0,0,756,0
1694616450.040851,6,1004862,51104104424,0,0,489356,32320844,0,0,756,0
1694616450.040851,6,1573170,103859104,0,0,2858341,136511947642,0,0,756,0
1694616450.040851,6,0,0,0,370,0,0,0,0,756,0
1694616450.056839,3,1475450,68674247058,0,0,876508,57878556,0,0,756,0
1694616450.056839,3,833714,40001999240,0,0,401226,26501476,0,0,756,0
1694616450.056839,3,365469,20486067016,0,0,94812,6274244,0,0,756,0
1694616450.056839,3,5682608,375106640,0,0,11187081,549063879232,0,0,756,0
1694616450.056839,3,8514108,419901723338,0,0,4312996,284723824,0,0,756,0
1694616450.056839,3,0,0,0,370,0,0,0,0,756,0
1694616450.057204,5,767460,36693968728,0,0,445171,29400682,0,0,756,0
1694616450.057204,5,1333579,67559548552,0,0,631203,41688270,0,0,756,0
1694616450.057204,5,630455,32592139362,0,0,258010,17054472,0,0,756,0
1694616450.057204,5,2905896,191851804,0,0,5589458,273357568070,0,0,756,0
1694616450.057204,5,2858341,136511947642,0,0,1573170,103859104,0,0,756,0
1694616450.057204,5,0,0,0,370,0,0,0,0,755,0
1694616450.057533,2,383024,20883607686,0,0,113843,7532846,0,0,755,0
1694616450.057533,2,192,18000,0,0,564,51420,0,0,755,0
1694616450.057533,2,413837,20866852424,0,0,139473,9227446,0,0,755,0
1694616450.057533,2,5934053,391694354,0,0,11982941,590814245028,0,0,755,0
1694616450.057533,2,11187081,549063879232,0,0,5682608,375106640,0,0,755,0
1694616450.057533,2,0,0,0,367,0,0,0,0,755,0
1694616450.057894,4,358147,18463927156,0,0,147179,9732802,0,0,756,0
1694616450.057894,4,755679,40644410536,0,0,273456,18066556,0,0,756,0
1694616450.057894,4,1812136,87435942140,0,0,989055,65311510,0,0,756,0
1694616450.057894,4,4312996,284723824,0,0,8514108,419901723338,0,0,756,0
1694616450.057894,4,5589458,273357568070,0,0,2905896,191851804,0,0,756,0
1694616450.057894,4,0,0,0,370,0,0,0,0,756,0
1694616460.044756,6,1113017,48674529720,0,0,735825,48586478,0,0,766,0
1694616460.044756,6,740847,36733350400,0,0,349256,23067852,0,0,766,0
1694616460.044756,6,1004862,51104104424,0,0,489356,32320844,0,0,766,0
1694616460.044756,6,1573180,103860084,0,0,2858351,136511948622,0,0,766,0
1694616460.044756,6,0,0,0,370,0,0,0,0,766,0
1694616460.045438,4,358147,18463927156,0,0,147179,9732802,0,0,766,0
1694616460.045438,4,755690,40644411558,0,0,273467,18067578,0,0,766,0
1694616460.045438,4,1956563,95013755202,0,0,1033421,68241134,0,0,766,0
1694616460.045438,4,4357342,287651488,0,0,8658515,427479534440,0,0,766,0
1694616460.045438,4,5589489,273357571052,0,0,2905927,191854786,0,0,766,0
1694616460.045438,4,0,0,0,370,0,0,0,0,766,0
1694616460.046115,1,6714254,443172152,0,0,14132888,705136289564,0,0,766,0
1694616460.046115,1,1242659,65009541548,0,0,500021,33019754,0,0,766,0
1694616460.046115,1,764205,41734816590,0,0,238003,15730810,0,0,766,0
1694616460.046115,1,12127359,598392057152,0,0,5978410,394623040,0,0,766,0
1694616460.046115,1,0,0,0,362,0,0,0,0,766,0
1694616460.052841,3,1475450,68674247058,0,0,876508,57878556,0,0,766,0
1694616460.052841,3,833714,40001999240,0,0,401226,26501476,0,0,766,0
1694616460.052841,3,365480,20486068038,0,0,94823,6275266,0,0,766,0
1694616460.052841,3,5726965,378035326,0,0,11331499,556641691356,0,0,766,0
1694616460.052841,3,8658515,427479534440,0,0,4357342,287651488,0,0,766,0
1694616460.052841,3,0,0,0,370,0,0,0,0,766,0
1694616460.053309,2,383024,20883607686,0,0,113843,7532846,0,0,765,0
1694616460.053309,2,202,18924,0,0,574,52344,0,0,765,0
1694616460.053309,2,413847,20866853348,0,0,139483,9228370,0,0,765,0
1694616460.053309,2,5978410,394623040,0,0,12127359,598392057152,0,0,765,0
1694616460.053309,2,11331499,556641691356,0,0,5726965,378035326,0,0,765,0
1694616460.053309,2,0,0,0,367,0,0,0,0,765,0
1694616460.05371,5,767460,36693968728,0,0,445171,29400682,0,0,766,0
1694616460.05371,5,1333590,67559549574,0,0,631214,41689292,0,0,766,0
1694616460.05371,5,630465,32592140342,0,0,258020,17055452,0,0,766,0
1694616460.05371,5,2905927,191854786,0,0,5589489,273357571052,0,0,766,0
1694616460.05371,5,2858351,136511948622,0,0,1573180,103860084,0,0,766,0
1694616460.05371,5,0,0,0,370,0,0,0,0,765,0
1694616470.065861,1,6896055,455171162,0,0,14407415,717155243368,0,0,776,0
1694616470.065861,1,1242670,65009542570,0,0,500033,33020818,0,0,776,0
1694616470.065861,1,764205,41734816590,0,0,238004,15730852,0,0,776,0
1694616470.065861,1,12401897,610411011978,0,0,6160222,406623072,0,0,776,0
1694616470.065861,1,0,0,0,363,0,0,0,0,776,0
1694616470.066764,4,358147,18463927156,0,0,147180,9732844,0,0,776,0
1694616470.066764,4,755700,40644412538,0,0,273478,18068600,0,0,776,0
1694616470.066764,4,1956907,95014251188,0,0,1033440,68242868,0,0,776,0
1694616470.066764,4,4357346,287651808,0,0,8658844,427480029012,0,0,776,0
1694616470.066764,4,5589514,273357573446,0,0,2905953,191857222,0,0,776,0
1694616470.066764,4,0,0,0,371,0,0,0,0,776,0
1694616470.067512,2,383024,20883607686,0,0,113844,7532888,0,0,775,0
1694616470.067512,2,212,19904,0,0,585,53366,0,0,775,0
1694616470.067512,2,413857,20866854328,0,0,139494,9229392,0,0,775,0
1694616470.067512,2,6160222,406623072,0,0,12401897,610411011978,0,0,775,0
1694616470.067512,2,11606037,568660646182,0,0,5908777,390035358,0,0,775,0
1694616470.067512,2,0,0,0,368,0,0,0,0,775,0
1694616470.06791,5,767460,36693968728,0,0,445172,29400724,0,0,776,0
1694616470.06791,5,1333600,67559550554,0,0,631225,41690314,0,0,776,0
1694616470.06791,5,630471,32592140874,0,0,258027,17056026,0,0,776,0
1694616470.06791,5,2905953,191857222,0,0,5589514,273357573446,0,0,776,0
1694616470.06791,5,2858360,136511949504,0,0,1573190,103861008,0,0,776,0
1694616470.06791,5,0,0,0,371,0,0,0,0,775,0
1694616470.068165,6,1113017,48674529720,0,0,735826,48586520,0,0,776,0
1694616470.068165,6,740856,36733351282,0,0,349266,23068776,0,0,776,0
1694616470.068165,6,1004862,51104104424,0,0,489357,32320886,0,0,776,0
1694616470.068165,6,1573190,103861008,0,0,2858360,136511949504,0,0,776,0
1694616470.068165,6,0,0,0,371,0,0,0,0,776,0
1694616470.068746,3,1749652,80692706754,0,0,1058315,69878058,0,0,776,0
1694616470.068746,3,833723,40002000010,0,0,401235,26502246,0,0,776,0
1694616470.068746,3,365491,20486069060,0,0,94835,6276330,0,0,776,0
1694616470.068746,3,5908777,390035358,0,0,11606037,568660646182,0,0,776,0
1694616470.068746,3,8658844,427480029012,0,0,4357346,287651808,0,0,776,0
1694616470.068746,3,0,0,0,371,0,0,0,0,776,0
1694616480.052422,1,6999205,461979074,0,0,14566822,724169416416,0,0,786,0
1694616480.052422,1,1242680,65009543550,0,0,500043,33021798,0,0,786,0
1694616480.052422,1,764205,41734816590,0,0,238004,15730852,0,0,786,0
1694616480.052422,1,12561314,617425186006,0,0,6263382,413431964,0,0,786,0
1694616480.052422,1,0,0,0,363,0,0,0,0,786,0
1694616480.05265,6,1113017,48674529720,0,0,735826,48586520,0,0,786,0
1694616480.05265,6,740866,36733352262,0,0,349276,23069756,0,0,786,0
1694616480.05265,6,1004862,51104104424,0,0,489357,32320886,0,0,786,0
1694616480.05265,6,1573200,103861988,0,0,2858370,136511950484,0,0,786,0
1694616480.05265,6,0,0,0,371,0,0,0,0,786,0
1694616480.053216,4,358147,18463927156,0,0,147180,9732844,0,0,786,0
1694616480.053216,4,755709,40644413420,0,0,273487,18069482,0,0,786,0
1694616480.053216,4,1956917,95014252168,0,0,1033450,68243848,0,0,786,0
1694616480.053216,4,4357346,287651808,0,0,8658844,427480029012,0,0,786,0
1694616480.053216,4,5589533,273357575308,0,0,2905972,191859084,0,0,786,0
1694616480.053216,4,0,0,0,371,0,0,0,0,786,0
1694616480.053729,5,767460,36693968728,0,0,445172,29400724,0,0,786,0
1694616480.053729,5,1333609,67559551436,0,0,631234,41691196,0,0,786,0
1694616480.053729,5,630471,32592140874,0,0,258027,17056026,0,0,786,0
1694616480.053729,5,2905972,191859084,0,0,5589533,273357575308,0,0,786,0
1694616480.053729,5,2858370,136511950484,0,0,1573200,103861988,0,0,786,0
1694616480.053729,5,0,0,0,371,0,0,0,0,785,0
1694616480.060734,3,1909068,87706880684,0,0,1161474,76686852,0,0,786,0
1694616480.060734,3,833732,40002000892,0,0,401244,26503128,0,0,786,0
1694616480.060734,3,365501,20486070040,0,0,94845,6277310,0,0,786,0
1694616480.060734,3,6011937,396844250,0,0,11765454,575674820210,0,0,786,0
1694616480.060734,3,8658844,427480029012,0,0,4357346,287651808,0,0,786,0
1694616480.060734,3,0,0,0,371,0,0,0,0,786,0
1694616480.06125,2,383024,20883607686,0,0,113844,7532888,0,0,785,0
1694616480.06125,2,222,20884,0,0,595,54346,0,0,785,0
1694616480.06125,2,413867,20866855308,0,0,139504,9230372,0,0,785,0
1694616480.06125,2,6263382,413431964,0,0,12561314,617425186006,0,0,785,0
1694616480.06125,2,11765454,575674820210,0,0,6011937,396844250,0,0,785,0
1694616480.06125,2,0,0,0,368,0,0,0,0,785,0
1694616490.049472,1,7119355,469909394,0,0,14826697,737131332010,0,0,796,0
1694616490.049472,1,1242689,65009544432,0,0,500053,33022722,0,0,796,0
1694616490.049472,1,1023739,54696218246,0,0,358159,23661622,0,0,796,0
1694616490.049472,1,12561675,617425701928,0,0,6263404,413433936,0,0,796,0
1694616490.049472,1,0,0,0,364,0,0,0,0,796,0
1694616490.062837,2,383024,20883607686,0,0,113845,7532930,0,0,795,0
1694616490.062837,2,228,21416,0,0,602,54920,0,0,795,0
1694616490.062837,2,413873,20866855840,0,0,139511,9230946,0,0,795,0
1694616490.062837,2,6263404,413433936,0,0,12561675,617425701928,0,0,795,0
1694616490.062837,2,11765815,575675336132,0,0,6011959,396846222,0,0,795,0
1694616490.062837,2,0,0,0,369,0,0,0,0,795,0
1694616490.063983,6,1113017,48674529720,0,0,735827,48586562,0,0,796,0
1694616490.063983,6,740877,36733353284,0,0,349288,23070820,0,0,796,0
1694616490.063983,6,1004862,51104104424,0,0,489358,32320928,0,0,796,0
1694616490.063983,6,1573212,103863052,0,0,2858381,136511951506,0,0,796,0
1694616490.063983,6,0,0,0,372,0,0,0,0,796,0
1694616490.065136,3,1909421,87707395934,0,0,1161489,76688194,0,0,796,0
1694616490.065136,3,833742,40002001872,0,0,401255,26504150,0,0,796,0
1694616490.065136,3,365510,20486070922,0,0,94855,6278234,0,0,796,0
1694616490.065136,3,6011959,396846222,0,0,11765815,575675336132,0,0,796,0
1694616490.065136,3,8658853,427480029782,0,0,4357355,287652578,0,0,796,0
1694616490.065136,3,0,0,0,372,0,0,0,0,796,0
1694616490.065508,5,767460,36693968728,0,0,445173,29400766,0,0,796,0
1694616490.065508,5,1333620,67559552458,0,0,631246,41692260,0,0,796,0
1694616490.065508,5,630471,32592140874,0,0,258028,17056068,0,0,796,0
1694616490.065508,5,2905995,191861170,0,0,5589555,273357577352,0,0,796,0
1694616490.065508,5,2858381,136511951506,0,0,1573212,103863052,0,0,796,0
1694616490.065508,5,0,0,0,372,0,0,0,0,795,0
1694616490.065859,4,358156,18463927926,0,0,147189,9733614,0,0,796,0
