timestamp,datapath,rx-pkts,rx-bytes,rx-error,rx_dropped,tx-pkts,tx-bytes,tx-error,tx_dropped,duration_nsec,label
1694687133.16291,9,0,0,0,183,0,0,0,0,8,0
1694687133.163487,12,10,852,0,0,191,23578,0,0,8,0
1694687133.163487,12,10,852,0,0,191,23578,0,0,8,0
1694687133.163487,12,178,22084,0,0,27,3096,0,0,8,0
1694687133.163487,12,0,0,0,174,0,0,0,0,8,0
1694687133.164076,8,10,852,0,0,207,25655,0,0,8,0
1694687133.164076,8,12,1052,0,0,205,25495,0,0,8,0
1694687133.164076,8,193,23785,0,0,22,2686,0,0,8,0
1694687133.164076,8,0,0,0,187,0,0,0,0,8,0
1694687133.164249,13,10,892,0,0,202,25097,0,0,8,0
1694687133.164249,13,10,892,0,0,203,25187,0,0,8,0
1694687133.164249,13,187,23137,0,0,25,2936,0,0,8,0
1694687133.164249,13,0,0,0,185,0,0,0,0,8,0
1694687143.164094,1,155644,4132247617,0,0,106565,8276494,0,0,18,0
1694687143.164094,1,149397,4100856132,0,0,100160,7759889,0,0,18,0
1694687143.164094,1,206343,15996215,0,0,304978,8233098383,0,0,18,0
1694687143.164094,1,21,2633,0,0,284,29971,0,0,18,0
1694687143.164094,1,0,0,0,272,0,0,0,0,18,0
1694687143.209747,7,25503,707276222,0,0,17351,1304996,0,0,18,0
1694687143.209747,7,22372,577032228,0,0,16172,1217338,0,0,18,0
1694687143.209747,7,33218,2489503,0,0,47886,1284310027,0,0,18,0
1694687143.209747,7,0,0,0,275,0,0,0,0,18,0
1694687143.212046,5,29308,743323536,0,0,20768,1631104,0,0,18,0
1694687143.212046,5,26906,760787300,0,0,17592,1354528,0,0,18,0
1694687143.212046,5,38048,2951673,0,0,56225,1504112433,0,0,18,0
1694687143.212046,5,0,0,0,277,0,0,0,0,18,0
1694687143.213605,8,29342,711842532,0,0,20963,1634618,0,0,18,0
1694687143.213605,8,33498,1111956336,0,0,19461,1512022,0,0,18,0
1694687143.213605,8,40115,3113391,0,0,62846,1823539451,0,0,18,0
1694687143.213605,8,0,0,0,273,0,0,0,0,18,0
1694687143.214467,6,24792,605544120,0,0,18143,1430620,0,0,18,0
1694687143.214467,6,26761,738282554,0,0,18091,1505084,0,0,18,0
1694687143.214467,6,35924,2902063,0,0,51570,1343828771,0,0,18,0
1694687143.214467,6,0,0,0,276,0,0,0,0,18,0
1694687143.216636,15,475946,13456972109,0,0,311299,24124413,0,0,18,0
1694687143.216636,15,311270,24121264,0,0,475973,13456974863,0,0,18,0
1694687143.216636,15,10,872,0,0,289,30699,0,0,18,0
1694687143.216636,15,10,876,0,0,288,30609,0,0,18,0
1694687143.216636,15,10,872,0,0,288,30609,0,0,18,0
1694687143.216636,15,0,0,0,271,0,0,0,0,18,0
1694687143.218115,9,23621,779976402,0,0,14283,1149112,0,0,18,0
1694687143.218115,9,21615,618300678,0,0,14425,1149716,0,0,18,0
1694687143.218115,9,28406,2266618,0,0,45241,1397691893,0,0,18,0
1694687143.218115,9,0,0,0,269,0,0,0,0,18,0
1694687143.219425,11,24037,643621474,0,0,16377,1279698,0,0,18,0
1694687143.219425,11,18629,505478154,0,0,13166,1028564,0,0,18,0
1694687143.219425,11,29234,2275141,0,0,42680,1149101435,0,0,18,0
1694687143.219425,11,0,0,0,272,0,0,0,0,18,0
1694687143.220624,13,26882,739609796,0,0,17990,1432736,0,0,18,0
1694687143.220624,13,26841,756340266,0,0,18149,1369354,0,0,18,0
1694687143.220624,13,35831,2769059,0,0,53738,1495951919,0,0,18,0
1694687143.220624,13,0,0,0,271,0,0,0,0,18,0
1694687143.222579,3,100160,7759889,0,0,149397,4100856132,0,0,18,0
1694687143.222579,3,42680,1149101435,0,0,29234,2275141,0,0,18,0
1694687143.222579,3,53028,1455806991,0,0,35728,2781966,0,0,18,0
1694687143.222579,3,53738,1495951919,0,0,35831,2769059,0,0,18,0
1694687143.222579,3,0,0,0,269,0,0,0,0,18,0
1694687143.22343,14,284,29971,0,0,21,2633,0,0,18,0
1694687143.22343,14,0,0,0,275,0,0,0,0,18,0
1694687143.224858,12,25653,807533330,0,0,16022,1271535,0,0,18,0
1694687143.224858,12,27358,648271564,0,0,20000,1541387,0,0,18,0
1694687143.224858,12,35728,2781966,0,0,53028,1455806991,0,0,18,0
1694687143.224858,12,0,0,0,260,0,0,0,0,18,0
1694687143.226408,10,36704,1276803968,0,0,19937,1537472,0,0,18,0
1694687143.226408,10,26473,726906842,0,0,17962,1362194,0,0,18,0
1694687143.226408,10,37592,2866986,0,0,63176,2002669131,0,0,18,0
1694687143.226408,10,0,0,0,271,0,0,0,0,18,0
1694687143.22947,2,106565,8276494,0,0,155644,4132247617,0,0,18,0
1694687143.22947,2,56225,1504112433,0,0,38048,2951673,0,0,18,0
1694687143.22947,2,51570,1343828771,0,0,35924,2902063,0,0,18,0
1694687143.22947,2,47886,1284310027,0,0,33218,2489503,0,0,18,0
1694687143.22947,2,0,0,0,275,0,0,0,0,18,0
1694687143.231693,4,304978,8233098383,0,0,206343,15996215,0,0,18,0
1694687143.231693,4,62846,1823539451,0,0,40115,3113391,0,0,18,0
1694687143.231693,4,45241,1397691893,0,0,28406,2266618,0,0,18,0
1694687143.231693,4,63176,2002669131,0,0,37592,2866986,0,0,18,0
1694687143.231693,4,311299,24124413,0,0,475946,13456972109,0,0,18,0
1694687143.231693,4,0,0,0,271,0,0,0,0,18,0
1694687153.167839,1,191379,5160335693,0,0,125513,9713194,0,0,28,0
1694687153.167839,1,182131,4982993256,0,0,117603,9104811,0,0,28,0
1694687153.167839,1,242665,18771495,0,0,373393,10143318291,0,0,28,0
1694687153.167839,1,21,2633,0,0,298,30951,0,0,28,0
1694687153.167839,1,0,0,0,286,0,0,0,0,28,0
1694687153.221112,4,373398,10143325851,0,0,242665,18771495,0,0,28,0
1694687153.221112,4,71562,1956964343,0,0,45886,3571817,0,0,28,0
1694687153.221112,4,55904,1652542411,0,0,34546,2732746,0,0,28,0
1694687153.221112,4,70140,2177118619,0,0,41003,3134288,0,0,28,0
1694687153.221112,4,362678,28066855,0,0,570494,15929903377,0,0,28,0
1694687153.221112,4,0,0,0,285,0,0,0,0,28,0
1694687153.221763,6,31270,755617744,0,0,22152,1734902,0,0,28,0
1694687153.221763,6,31359,829015000,0,0,20856,1723666,0,0,28,0
1694687153.221763,6,42681,3423745,0,0,62646,1584634841,0,0,28,0
1694687153.221763,6,0,0,0,290,0,0,0,0,28,0
1694687153.221974,14,298,30951,0,0,21,2633,0,0,28,0
1694687153.221974,14,0,0,0,289,0,0,0,0,28,0
1694687153.222314,5,35146,956543706,0,0,23402,1820384,0,0,28,0
1694687153.222314,5,31865,847948276,0,0,20918,1605300,0,0,28,0
1694687153.222314,5,43994,3390745,0,0,67023,1804493649,0,0,28,0
1694687153.222314,5,0,0,0,289,0,0,0,0,28,0
1694687153.222959,11,30477,936693348,0,0,18142,1412052,0,0,28,0
1694687153.222959,11,22990,592228900,0,0,15772,1231300,0,0,28,0
1694687153.222959,11,33588,2609041,0,0,53481,1528924055,0,0,28,0
1694687153.222959,11,0,0,0,287,0,0,0,0,28,0
1694687153.223935,3,117603,9104811,0,0,182131,4982993256,0,0,28,0
