timestamp,datapath,rx-pkts,rx-bytes,rx-error,rx_dropped,tx-pkts,tx-bytes,tx-error,tx_dropped,duration_nsec,label
1694640469.209725,1,0,0,0,221,0,0,0,0,15,0
1694640469.209883,8,11,922,0,0,242,28091,0,0,15,0
1694640469.209883,8,13,1122,0,0,242,28091,0,0,15,0
1694640469.209883,8,225,26220,0,0,30,3306,0,0,15,0
1694640469.209883,8,0,0,0,224,0,0,0,0,15,0
1694640469.210424,2,344521,18532493192,0,0,109462,7229897,0,0,15,0
1694640469.210424,2,109409,7223537,0,0,344572,18532499232,0,0,15,0
1694640469.210424,2,30,3306,0,0,221,25345,0,0,15,0
1694640469.210424,2,30,3306,0,0,220,25132,0,0,15,0
1694640469.210424,2,0,0,0,221,0,0,0,0,15,0
1694640469.210578,6,11,962,0,0,240,27499,0,0,15,0
1694640469.210578,6,13,1082,0,0,239,27449,0,0,15,0
1694640469.210578,6,221,25345,0,0,30,3306,0,0,15,0
1694640469.210578,6,0,0,0,222,0,0,0,0,15,0
1694640469.210782,3,109545,7239576,0,0,344438,18532483639,0,0,15,0
1694640469.210782,3,344383,18532477225,0,0,109601,7246206,0,0,15,0
1694640469.210782,3,30,3306,0,0,222,25790,0,0,15,0
1694640469.210782,3,30,3306,0,0,222,25790,0,0,15,0
1694640469.210782,3,0,0,0,224,0,0,0,0,15,0
1694640469.210935,9,11,922,0,0,241,28230,0,0,15,0
1694640469.210935,9,13,1082,0,0,241,28210,0,0,15,0
1694640469.210935,9,221,25683,0,0,31,3396,0,0,15,0
1694640469.210935,9,0,0,0,224,0,0,0,0,15,0
1694640469.211281,4,169,19539,0,0,84,9664,0,0,15,0
1694640469.211281,4,30,3306,0,0,225,26220,0,0,15,0
1694640469.211281,4,31,3396,0,0,221,25683,0,0,15,0
1694640469.211281,4,29,3253,0,0,227,26592,0,0,15,0
1694640469.211281,4,0,0,0,225,0,0,0,0,14,0
1694640469.211408,10,11,922,0,0,244,28729,0,0,15,0
1694640469.211408,10,11,922,0,0,246,28889,0,0,15,0
1694640469.211408,10,227,26592,0,0,29,3253,0,0,15,0
1694640469.211408,10,0,0,0,227,0,0,0,0,15,0
1694640469.214366,12,14,1172,0,0,241,28173,0,0,14,0
1694640469.214366,12,11,922,0,0,241,28173,0,0,14,0
1694640469.214366,12,222,25790,0,0,30,3306,0,0,14,0
1694640469.214366,12,0,0,0,223,0,0,0,0,14,0
1694640469.21458,5,109566,7232756,0,0,344765,18540180365,0,0,14,0
1694640469.21458,5,13,1122,0,0,241,27801,0,0,14,0
1694640469.21458,5,344747,18540178118,0,0,109584,7235087,0,0,14,0
1694640469.21458,5,0,0,0,222,0,0,0,0,14,0
1694640469.214931,11,25,2146,0,0,251,29019,0,0,15,0
1694640469.214931,11,344545,18540154418,0,0,109806,7260904,0,0,15,0
1694640469.214931,11,109776,7257756,0,0,344558,18540156111,0,0,15,0
1694640469.214931,11,0,0,0,222,0,0,0,0,15,0
1694640479.203087,3,109728,7251900,0,0,345509,18541510881,0,0,25,0
1694640479.203087,3,345452,18541504253,0,0,109787,7258851,0,0,25,0
1694640479.203087,3,31,3413,0,0,230,26646,0,0,25,0
1694640479.203087,3,31,3413,0,0,230,26646,0,0,25,0
1694640479.203087,3,0,0,0,232,0,0,0,0,25,0
1694640479.203324,10,11,922,0,0,254,29799,0,0,25,0
1694640479.203324,10,11,922,0,0,256,29959,0,0,25,0
1694640479.203324,10,237,27662,0,0,29,3253,0,0,25,0
1694640479.203324,10,0,0,0,237,0,0,0,0,25,0
1694640479.203466,6,11,962,0,0,246,28141,0,0,25,0
1694640479.203466,6,13,1082,0,0,245,28091,0,0,25,0
1694640479.203466,6,227,25987,0,0,31,3413,0,0,25,0
1694640479.203466,6,0,0,0,228,0,0,0,0,25,0
1694640479.203724,1,109642,7241900,0,0,345594,18541520648,0,0,25,0
1694640479.203724,1,345509,18541510881,0,0,109728,7251900,0,0,25,0
1694640479.203724,1,86,9878,0,0,175,20181,0,0,25,0
1694640479.203724,1,0,0,0,229,0,0,0,0,25,0
1694640479.208811,13,11,922,0,0,255,29623,0,0,25,0
1694640479.208811,13,11,962,0,0,254,29513,0,0,25,0
1694640479.208811,13,230,26646,0,0,31,3413,0,0,25,0
1694640479.208811,13,0,0,0,237,0,0,0,0,25,0
1694640479.208941,12,14,1172,0,0,250,29136,0,0,24,0
1694640479.208941,12,11,922,0,0,250,29136,0,0,24,0
1694640479.208941,12,230,26646,0,0,31,3413,0,0,24,0
1694640479.208941,12,0,0,0,232,0,0,0,0,24,0
1694640479.209379,2,345594,18541520648,0,0,109642,7241900,0,0,25,0
1694640479.209379,2,109586,7235219,0,0,345649,18541527116,0,0,25,0
1694640479.209379,2,31,3413,0,0,227,25987,0,0,25,0
1694640479.209379,2,31,3413,0,0,226,25774,0,0,25,0
1694640479.209379,2,0,0,0,228,0,0,0,0,25,0
1694640479.209477,8,11,922,0,0,250,28947,0,0,25,0
1694640479.209477,8,13,1122,0,0,250,28947,0,0,25,0
1694640479.209477,8,233,27076,0,0,31,3413,0,0,25,0
1694640479.209477,8,0,0,0,232,0,0,0,0,25,0
1694640479.209647,11,35,3126,0,0,270,30962,0,0,25,0
1694640479.209647,11,345449,18541503540,0,0,109827,7262979,0,0,25,0
1694640479.209647,11,109787,7258851,0,0,345452,18541504253,0,0,25,0
1694640479.209647,11,0,0,0,231,0,0,0,0,25,0
1694640479.209801,7,11,922,0,0,240,27264,0,0,25,0
1694640479.209801,7,11,962,0,0,240,27264,0,0,25,0
1694640479.209801,7,226,25774,0,0,31,3413,0,0,25,0
1694640479.209801,7,0,0,0,223,0,0,0,0,25,0
1694640479.209874,4,175,20181,0,0,86,9878,0,0,25,0
1694640479.209874,4,31,3413,0,0,233,27076,0,0,25,0
1694640479.209874,4,32,3503,0,0,230,26646,0,0,25,0
1694640479.209874,4,29,3253,0,0,237,27662,0,0,25,0
1694640479.209874,4,0,0,0,234,0,0,0,0,24,0
1694640479.209945,9,11,922,0,0,251,29263,0,0,25,0
1694640479.209945,9,13,1082,0,0,250,29173,0,0,25,0
1694640479.209945,9,230,26646,0,0,32,3503,0,0,25,0
1694640479.209945,9,0,0,0,233,0,0,0,0,25,0
1694640479.210101,5,109568,7232888,0,0,345667,18541529363,0,0,24,0
1694640479.210101,5,13,1122,0,0,249,28657,0,0,24,0
1694640479.210101,5,345649,18541527116,0,0,109586,7235219,0,0,24,0
1694640479.210101,5,0,0,0,230,0,0,0,0,24,0
1694640489.208756,1,109658,7243368,0,0,345631,18541530881,0,0,35,0
1694640489.208756,1,710276,36713934849,0,0,302698,19989125,0,0,35,0
1694640489.208756,1,193038,12745458,0,0,364952,18172437696,0,0,35,0
1694640489.208756,1,0,0,0,272,0,0,0,0,35,0
1694640489.208958,10,192950,12735444,0,0,365044,18172448372,0,0,35,0
1694640489.208958,10,12,992,0,0,300,33492,0,0,35,0
1694640489.208958,10,365024,18172445988,0,0,192971,12738022,0,0,35,0
1694640489.208958,10,0,0,0,280,0,0,0,0,35,0
1694640489.209064,6,12,1032,0,0,290,31674,0,0,35,0
1694640489.209064,6,14,1152,0,0,289,31624,0,0,35,0
1694640489.209064,6,268,29273,0,0,35,3730,0,0,35,0
1694640489.209064,6,0,0,0,271,0,0,0,0,35,0
1694640489.218092,5,109571,7233298,0,0,345717,18541540654,0,0,34,0
1694640489.218092,5,14,1192,0,0,293,32190,0,0,34,0
1694640489.218092,5,345696,18541538160,0,0,109592,7235876,0,0,34,0
1694640489.218092,5,0,0,0,273,0,0,0,0,34,0
1694640489.220191,7,12,992,0,0,284,30797,0,0,35,0
1694640489.220191,7,12,1032,0,0,284,30797,0,0,35,0
1694640489.220191,7,267,29060,0,0,35,3730,0,0,35,0
1694640489.220191,7,0,0,0,266,0,0,0,0,35,0
1694640489.22081,11,46,4176,0,0,324,35475,0,0,35,0
1694640489.22081,11,710209,36713927166,0,0,302820,20002242,0,0,35,0
1694640489.22081,11,302767,19996887,0,0,710209,36713927410,0,0,35,0
1694640489.22081,11,0,0,0,274,0,0,0,0,35,0
1694640489.221188,8,12,992,0,0,294,32480,0,0,35,0
1694640489.221188,8,14,1192,0,0,294,32480,0,0,35,0
1694640489.221188,8,274,30362,0,0,35,3730,0,0,35,0
1694640489.221188,8,0,0,0,275,0,0,0,0,35,0
1694640489.2214,13,12,992,0,0,299,33156,0,0,35,0
1694640489.2214,13,12,1032,0,0,298,33046,0,0,35,0
1694640489.2214,13,271,29932,0,0,35,3730,0,0,35,0
1694640489.2214,13,0,0,0,280,0,0,0,0,35,0
1694640489.221682,4,364952,18172437696,0,0,193038,12745458,0,0,35,0
1694640489.221682,4,35,3730,0,0,274,30362,0,0,35,0
1694640489.221682,4,36,3820,0,0,271,29932,0,0,35,0
1694640489.221682,4,192971,12738022,0,0,365024,18172445988,0,0,35,0
1694640489.221682,4,0,0,0,277,0,0,0,0,34,0
1694640489.22183,9,12,992,0,0,294,32726,0,0,35,0
1694640489.22183,9,14,1152,0,0,294,32706,0,0,35,0
1694640489.22183,9,271,29932,0,0,36,3820,0,0,35,0
1694640489.22183,9,0,0,0,276,0,0,0,0,35,0
1694640489.221964,12,15,1242,0,0,294,32669,0,0,34,0
1694640489.221964,12,12,992,0,0,294,32669,0,0,34,0
1694640489.221964,12,271,29932,0,0,35,3730,0,0,34,0
1694640489.221964,12,0,0,0,275,0,0,0,0,34,0
1694640489.222358,3,302698,19989125,0,0,710276,36713934849,0,0,35,0
1694640489.222358,3,710209,36713927410,0,0,302767,19996887,0,0,35,0
1694640489.222358,3,35,3730,0,0,271,29932,0,0,35,0
1694640489.222358,3,35,3730,0,0,271,29932,0,0,35,0
1694640489.222358,3,0,0,0,275,0,0,0,0,35,0
1694640489.222719,2,345631,18541530881,0,0,109658,7243368,0,0,35,0
1694640489.222719,2,109592,7235876,0,0,345696,18541538160,0,0,35,0
1694640489.222719,2,35,3730,0,0,268,29273,0,0,35,0
1694640489.222719,2,35,3730,0,0,267,29060,0,0,35,0
1694640489.222719,2,0,0,0,271,0,0,0,0,35,0
1694640499.210274,6,12,1032,0,0,290,31674,0,0,45,0
1694640499.210274,6,14,1152,0,0,289,31624,0,0,45,0
1694640499.210274,6,268,29273,0,0,35,3730,0,0,45,0
1694640499.210274,6,0,0,0,271,0,0,0,0,45,0
1694640499.210637,1,109658,7243368,0,0,345631,18541530881,0,0,45,0
1694640499.210637,1,715537,36921665651,0,0,305926,20202173,0,0,45,0
1694640499.210637,1,196266,12958506,0,0,370213,18380168498,0,0,45,0
1694640499.210637,1,0,0,0,272,0,0,0,0,45,0
1694640499.210736,9,12,992,0,0,294,32726,0,0,45,0
1694640499.210736,9,14,1152,0,0,294,32706,0,0,45,0
1694640499.210736,9,271,29932,0,0,36,3820,0,0,45,0
1694640499.210736,9,0,0,0,276,0,0,0,0,45,0
1694640499.210814,8,12,992,0,0,294,32480,0,0,45,0
1694640499.210814,8,14,1192,0,0,294,32480,0,0,45,0
1694640499.210814,8,274,30362,0,0,35,3730,0,0,45,0
1694640499.210814,8,0,0,0,275,0,0,0,0,45,0
1694640499.210887,13,12,992,0,0,299,33156,0,0,45,0
1694640499.210887,13,12,1032,0,0,298,33046,0,0,45,0
1694640499.210887,13,271,29932,0,0,35,3730,0,0,45,0
1694640499.210887,13,0,0,0,280,0,0,0,0,45,0
1694640499.21675,7,12,992,0,0,284,30797,0,0,45,0
1694640499.21675,7,12,1032,0,0,284,30797,0,0,45,0
1694640499.21675,7,267,29060,0,0,35,3730,0,0,45,0
1694640499.21675,7,0,0,0,266,0,0,0,0,45,0
1694640499.21694,12,15,1242,0,0,294,32669,0,0,44,0
1694640499.21694,12,12,992,0,0,294,32669,0,0,44,0
1694640499.21694,12,271,29932,0,0,35,3730,0,0,44,0
1694640499.21694,12,0,0,0,275,0,0,0,0,44,0
1694640499.217224,5,109571,7233298,0,0,345717,18541540654,0,0,44,0
1694640499.217224,5,14,1192,0,0,293,32190,0,0,44,0
1694640499.217224,5,345696,18541538160,0,0,109592,7235876,0,0,44,0
1694640499.217224,5,0,0,0,273,0,0,0,0,44,0
1694640499.217572,2,345631,18541530881,0,0,109658,7243368,0,0,45,0
1694640499.217572,2,109592,7235876,0,0,345696,18541538160,0,0,45,0
1694640499.217572,2,35,3730,0,0,268,29273,0,0,45,0
1694640499.217572,2,35,3730,0,0,267,29060,0,0,45,0
1694640499.217572,2,0,0,0,271,0,0,0,0,45,0
1694640499.218058,4,370214,18380170010,0,0,196266,12958506,0,0,45,0
1694640499.218058,4,35,3730,0,0,274,30362,0,0,45,0
1694640499.218058,4,36,3820,0,0,271,29932,0,0,45,0
1694640499.218058,4,196199,12951070,0,0,370286,18380178302,0,0,45,0
1694640499.218058,4,0,0,0,277,0,0,0,0,45,0
1694640499.218506,11,58,5240,0,0,336,36539,0,0,45,0
1694640499.218506,11,715483,36921660544,0,0,306060,20216354,0,0,45,0
1694640499.218506,11,305995,20209935,0,0,715471,36921659724,0,0,45,0
1694640499.218506,11,0,0,0,274,0,0,0,0,45,0
1694640499.218687,10,196178,12948492,0,0,370306,18380180686,0,0,45,0
1694640499.218687,10,12,992,0,0,300,33492,0,0,45,0
1694640499.218687,10,370286,18380178302,0,0,196199,12951070,0,0,45,0
1694640499.218687,10,0,0,0,280,0,0,0,0,45,0
1694640499.218907,3,305926,20202173,0,0,715538,36921667163,0,0,45,0
1694640499.218907,3,715471,36921659724,0,0,305995,20209935,0,0,45,0
1694640499.218907,3,35,3730,0,0,271,29932,0,0,45,0
1694640499.218907,3,35,3730,0,0,271,29932,0,0,45,0
1694640499.218907,3,0,0,0,275,0,0,0,0,45,0
1694640509.224329,1,109674,7244624,0,0,345647,18541532177,0,0,55,0
1694640509.224329,1,715558,36921688711,0,0,305934,20202685,0,0,55,0
1694640509.224329,1,196281,12959848,0,0,370242,18380192390,0,0,55,0
1694640509.224329,1,0,0,0,273,0,0,0,0,55,0
1694640509.224843,3,305934,20202685,0,0,715558,36921688711,0,0,55,0
1694640509.224843,3,715491,36921681272,0,0,306003,20210447,0,0,55,0
1694640509.224843,3,35,3730,0,0,272,29974,0,0,55,0
1694640509.224843,3,35,3730,0,0,272,29974,0,0,55,0
1694640509.224843,3,0,0,0,276,0,0,0,0,55,0
1694640509.242302,2,345647,18541532177,0,0,109674,7244624,0,0,55,0
1694640509.242302,2,109608,7237132,0,0,345712,18541539456,0,0,55,0
1694640509.242302,2,35,3730,0,0,269,29315,0,0,55,0
1694640509.242302,2,35,3730,0,0,268,29102,0,0,55,0
1694640509.242302,2,0,0,0,272,0,0,0,0,55,0
1694640509.243003,11,68,6220,0,0,347,37561,0,0,55,0
1694640509.243003,11,715513,36921683072,0,0,306078,20217846,0,0,55,0
1694640509.243003,11,306003,20210447,0,0,715491,36921681272,0,0,55,0
1694640509.243003,11,0,0,0,275,0,0,0,0,55,0
1694640509.243177,8,12,992,0,0,296,32592,0,0,55,0
1694640509.243177,8,14,1192,0,0,295,32522,0,0,55,0
1694640509.243177,8,275,30404,0,0,35,3730,0,0,55,0
1694640509.243177,8,0,0,0,276,0,0,0,0,55,0
1694640509.243535,5,109587,7234554,0,0,345733,18541541950,0,0,55,0
1694640509.243535,5,14,1192,0,0,294,32232,0,0,55,0
1694640509.243535,5,345712,18541539456,0,0,109608,7237132,0,0,55,0
1694640509.243535,5,0,0,0,274,0,0,0,0,54,0
1694640509.243683,6,12,1032,0,0,291,31716,0,0,55,0
1694640509.243683,6,14,1152,0,0,290,31666,0,0,55,0
1694640509.243683,6,269,29315,0,0,35,3730,0,0,55,0
1694640509.243683,6,0,0,0,272,0,0,0,0,55,0
1694640509.244412,10,196181,12948770,0,0,370323,18380202044,0,0,55,0
1694640509.244412,10,12,992,0,0,301,33534,0,0,55,0
1694640509.244412,10,370303,18380199660,0,0,196202,12951348,0,0,55,0
1694640509.244412,10,0,0,0,281,0,0,0,0,55,0
1694640509.244596,12,15,1242,0,0,295,32711,0,0,54,0
1694640509.244596,12,12,992,0,0,295,32711,0,0,54,0
1694640509.244596,12,272,29974,0,0,35,3730,0,0,54,0
1694640509.244596,12,0,0,0,276,0,0,0,0,54,0
1694640509.244939,9,24,2056,0,0,306,33790,0,0,55,0
1694640509.244939,9,14,1152,0,0,295,32748,0,0,55,0
1694640509.244939,9,283,30996,0,0,48,4884,0,0,55,0
1694640509.244939,9,0,0,0,277,0,0,0,0,55,0
1694640509.245899,4,370242,18380192390,0,0,196281,12959848,0,0,55,0
1694640509.245899,4,35,3730,0,0,275,30404,0,0,55,0
1694640509.245899,4,48,4884,0,0,283,30996,0,0,55,0
1694640509.245899,4,196202,12951348,0,0,370303,18380199660,0,0,55,0
1694640509.245899,4,0,0,0,278,0,0,0,0,55,0
1694640509.246506,7,12,992,0,0,285,30839,0,0,55,0
1694640509.246506,7,12,1032,0,0,285,30839,0,0,55,0
1694640509.246506,7,268,29102,0,0,35,3730,0,0,55,0
1694640509.246506,7,0,0,0,267,0,0,0,0,55,0
1694640509.246652,13,12,992,0,0,300,33198,0,0,55,0
1694640509.246652,13,12,1032,0,0,299,33088,0,0,55,0
1694640509.246652,13,272,29974,0,0,35,3730,0,0,55,0
1694640509.246652,13,0,0,0,281,0,0,0,0,55,0
1694640519.219734,3,305956,20204558,0,0,715569,36921689629,0,0,65,0
1694640519.219734,3,715494,36921681519,0,0,306033,20212991,0,0,65,0
1694640519.219734,3,38,3977,0,0,301,32448,0,0,65,0
1694640519.219734,3,38,3977,0,0,301,32448,0,0,65,0
1694640519.219734,3,0,0,0,307,0,0,0,0,65,0
1694640519.223722,2,345682,18541535240,0,0,109693,7246382,0,0,65,0
1694640519.223722,2,109620,7238289,0,0,345755,18541543190,0,0,65,0
1694640519.223722,2,39,4047,0,0,300,31929,0,0,65,0
1694640519.223722,2,37,3907,0,0,300,31786,0,0,65,0
1694640519.223722,2,0,0,0,305,0,0,0,0,65,0
1694640519.232905,4,370274,18380195243,0,0,196303,12961816,0,0,65,0
1694640519.232905,4,38,3977,0,0,305,32948,0,0,65,0
1694640519.232905,4,62,6181,0,0,323,34520,0,0,65,0
1694640519.232905,4,196205,12951595,0,0,370333,18380202204,0,0,65,0
1694640519.232905,4,0,0,0,310,0,0,0,0,65,0
1694640519.233478,1,109693,7246382,0,0,345682,18541535240,0,0,65,0
1694640519.233478,1,715569,36921689629,0,0,305956,20204558,0,0,65,0
1694640519.233478,1,196303,12961816,0,0,370274,18380195243,0,0,65,0
1694640519.233478,1,0,0,0,305,0,0,0,0,65,0
1694640519.233833,9,35,3106,0,0,349,37561,0,0,65,0
1694640519.233833,9,15,1222,0,0,328,35539,0,0,65,0
1694640519.233833,9,323,34520,0,0,62,6181,0,0,65,0
1694640519.233833,9,0,0,0,309,0,0,0,0,65,0
1694640519.233979,12,16,1312,0,0,327,35432,0,0,64,0
1694640519.233979,12,13,1062,0,0,327,35432,0,0,64,0
1694640519.233979,12,301,32448,0,0,38,3977,0,0,64,0
1694640519.233979,12,0,0,0,307,0,0,0,0,64,0
1694640519.234109,7,12,992,0,0,319,33700,0,0,65,0
1694640519.234109,7,12,1032,0,0,319,33700,0,0,65,0
1694640519.234109,7,300,31786,0,0,37,3907,0,0,65,0
1694640519.234109,7,0,0,0,299,0,0,0,0,65,0
1694640519.234238,8,12,992,0,0,328,35313,0,0,65,0
1694640519.234238,8,15,1262,0,0,327,35243,0,0,65,0
1694640519.234238,8,305,32948,0,0,38,3977,0,0,65,0
1694640519.234238,8,0,0,0,307,0,0,0,0,65,0
1694640519.234332,13,13,1062,0,0,331,35849,0,0,65,0
1694640519.234332,13,13,1102,0,0,331,35809,0,0,65,0
1694640519.234332,13,301,32448,0,0,38,3977,0,0,65,0
1694640519.234332,13,0,0,0,312,0,0,0,0,65,0
1694640519.234664,11,78,7172,0,0,388,41164,0,0,65,0
1694640519.234664,11,715523,36921684024,0,0,306120,20221519,0,0,65,0
1694640519.234664,11,306033,20212991,0,0,715494,36921681519,0,0,65,0
1694640519.234664,11,0,0,0,307,0,0,0,0,65,0
1694640519.23491,5,109597,7235534,0,0,345777,18541545791,0,0,65,0
1694640519.23491,5,14,1192,0,0,329,35163,0,0,65,0
1694640519.23491,5,345755,18541543190,0,0,109620,7238289,0,0,65,0
1694640519.23491,5,0,0,0,307,0,0,0,0,64,0
1694640519.237422,10,196182,12948840,0,0,370356,18380204835,0,0,65,0
1694640519.237422,10,13,1062,0,0,334,36325,0,0,65,0
1694640519.237422,10,370333,18380202204,0,0,196205,12951595,0,0,65,0
1694640519.237422,10,0,0,0,313,0,0,0,0,65,0
1694640519.23771,6,13,1102,0,0,325,34577,0,0,65,0
1694640519.23771,6,15,1222,0,0,324,34527,0,0,65,0
1694640519.23771,6,300,31929,0,0,39,4047,0,0,65,0
1694640519.23771,6,0,0,0,305,0,0,0,0,65,0
1694640529.274139,7,13,1062,0,0,329,34372,0,0,75,0
1694640529.274139,7,13,1102,0,0,329,34372,0,0,75,0
1694640529.274139,7,309,32388,0,0,39,4047,0,0,75,0
1694640529.274139,7,0,0,0,310,0,0,0,0,75,0
1694640529.274489,11,89,8194,0,0,411,42998,0,0,75,0
1694640529.274489,11,715534,36921685046,0,0,306142,20223283,0,0,75,0
1694640529.274489,11,306044,20213733,0,0,715495,36921681589,0,0,75,0
1694640529.274489,11,0,0,0,318,0,0,0,0,75,0
1694640529.274657,8,13,1062,0,0,339,36055,0,0,75,0
1694640529.274657,8,15,1262,0,0,339,36055,0,0,75,0
1694640529.274657,8,316,33690,0,0,39,4047,0,0,75,0
1694640529.274657,8,0,0,0,319,0,0,0,0,75,0
1694640529.274804,6,13,1102,0,0,335,35249,0,0,75,0
1694640529.274804,6,15,1222,0,0,334,35199,0,0,75,0
1694640529.274804,6,310,32601,0,0,39,4047,0,0,75,0
1694640529.274804,6,0,0,0,315,0,0,0,0,75,0
1694640529.274944,13,13,1062,0,0,344,36731,0,0,75,0
1694640529.274944,13,13,1102,0,0,343,36621,0,0,75,0
1694640529.274944,13,313,33260,0,0,39,4047,0,0,75,0
1694640529.274944,13,0,0,0,324,0,0,0,0,75,0
1694640529.275081,12,16,1312,0,0,339,36244,0,0,74,0
1694640529.275081,12,13,1062,0,0,339,36244,0,0,74,0
1694640529.275081,12,313,33260,0,0,39,4047,0,0,74,0
1694640529.275081,12,0,0,0,319,0,0,0,0,74,0
1694640529.27539,5,410167,13199153386,0,0,544171,18554640139,0,0,75,0
1694640529.27539,5,15,1262,0,0,338,35765,0,0,75,0
1694640529.27539,5,544147,18554637398,0,0,410195,13199156475,0,0,75,0
1694640529.27539,5,0,0,0,317,0,0,0,0,74,0
1694640529.275541,3,305965,20205160,0,0,715572,36921689839,0,0,75,0
1694640529.275541,3,715495,36921681589,0,0,306044,20213733,0,0,75,0
1694640529.275541,3,39,4047,0,0,313,33260,0,0,75,0
1694640529.275541,3,39,4047,0,0,313,33260,0,0,75,0
1694640529.275541,3,0,0,0,319,0,0,0,0,75,0
1694640529.282137,2,544031,18554626602,0,0,410210,13196474152,0,0,75,0
1694640529.282137,2,410134,13196465849,0,0,544106,18554634692,0,0,75,0
1694640529.282137,2,39,4047,0,0,310,32601,0,0,75,0
1694640529.282137,2,39,4047,0,0,309,32388,0,0,75,0
1694640529.282137,2,0,0,0,315,0,0,0,0,75,0
1694640529.282551,9,45,4086,0,0,370,39283,0,0,75,0
1694640529.282551,9,15,1222,0,0,339,36281,0,0,75,0
1694640529.282551,9,344,36242,0,0,72,7161,0,0,75,0
1694640529.282551,9,0,0,0,320,0,0,0,0,75,0
